,symbol,CARD,DISC,HACK,INSD,PHYS,PORT,STAT,UNKN,IS_EFFECTIVE,MATERIAL_WEAKNESS,SIG_DEFICIENCY,IC_IS_EFFECTIVE,AUDIT_FEES,NON_AUDIT_FEES,TAX_FEES,AUDIT_RELATED_FEES,OTHER_FEES
2557,SYBT,0,0,0,0,0,0,0,0,12,0,0,24,3272.94,216.05,2.8,210.75,2.5
2558,SYF,0,0,0,0,0,0,0,0,1,0,0,2,4290.54,438.758,0,435.928,2.83
2559,SYK,0,0,0,0,0,0,0,0,12,0,10,24,68039,28522,21010,2116,5396
2560,SYKE,0,0,0,0,0,0,0,0,13,0,3,25,36116.97,1121.551,502.084,444.053,175.414
2561,SYMX,0,0,0,0,0,0,0,0,0,1,0,1,733.59,324.8,0,0,324.8
2562,SYNA,0,0,0,0,0,0,0,0,8,0,1,22,11351.34,3016.407,2176.65,808.653,31.104
2563,SYNL,0,0,0,0,0,0,0,0,6,1,2,13,2920.45,913.638,420.82,367.818,125
2564,SYNT,0,0,0,0,0,0,0,0,12,0,0,24,4803.137,495.28,104.176,146.543,244.561
2565,SYPR,0,0,0,0,0,0,0,0,9,0,0,18,7785.812,1591.544,1562.871,28.673,0
2566,SYX,0,0,0,0,0,0,0,0,9,0,3,18,21205.35,307.981,275.1,20,12.881
2567,SYY,0,0,0,0,0,0,0,0,11,0,0,22,46914.81,39952.55,33728.13,6224.409,0
2568,SZMK,0,0,0,0,0,0,0,0,2,0,0,4,785.234,383.285,287.7,88.538,7.047
2569,TACT,0,0,0,0,0,0,0,0,10,0,2,20,4210.519,505.04,273.878,214.815,16.347
2570,TAL,0,0,0,0,0,0,0,0,10,0,0,20,9905.287,1385.749,275.642,595.467,514.64
2571,TAP,0,0,0,0,0,0,0,0,10,1,5,23,41544,6413,853,4147,1413
2572,TASR,0,0,0,0,0,0,0,0,10,1,0,21,7338.266,2433.164,1286.126,245.411,901.627
2573,TAST,0,0,0,0,0,0,0,0,9,0,0,18,8235,1764,843,727,194
2574,TBBK,0,0,0,0,0,0,0,0,10,1,0,21,9559.826,1458.726,806.304,341.674,310.748
2575,TBI,0,0,0,0,0,0,0,0,12,0,2,24,16208.351,3069.746,311.211,1627.207,1131.328
2576,TBNK,0,0,0,0,0,0,0,0,5,1,0,11,2457.1,653.35,267.15,386.2,0
2577,TCAP,0,0,0,0,0,0,0,0,7,0,0,14,3887.923,478.3,446.7,0,31.6
2578,TCB,0,0,0,0,0,0,0,0,12,0,1,24,11710.94,2537.969,1387.173,1125.064,25.732
2579,TCBI,0,0,0,0,0,0,0,0,12,0,0,24,10006,3611,2883,728,0
2580,TCBK,0,0,0,0,0,0,0,0,12,0,0,24,4107.826,827.398,257.312,436.331,133.755
2581,TCFC,0,0,0,0,0,0,0,0,2,0,0,4,254.004,128.342,28.76,99.582,0
2582,TCO,0,0,0,0,0,0,0,0,12,0,0,24,16334.26,894.105,164.194,522.368,207.543
2583,TCP,0,0,0,0,0,0,0,0,12,0,2,24,5539.28,315.748,0,269.753,45.995
2584,TCPC,0,0,0,0,0,0,0,0,1,0,0,2,330.982,178.5,32.5,146,0
2585,TCRD,0,0,0,0,0,0,0,0,5,0,0,10,3149.721,890.373,543.323,340.9,6.15
2586,TCX,0,0,0,0,0,0,0,0,1,1,1,3,780.399,297.243,297.243,0,0
2587,TDC,0,0,0,0,0,0,0,0,8,0,1,16,23093.7,1654.28,695.38,220.3,738.6
2588,TDG,0,0,0,0,0,0,0,0,10,0,6,19,21104,7385,5580,1799,6
2589,TDS,0,0,0,0,0,0,0,0,10,3,1,22,63834.44,6360.015,140.311,2436.423,3783.279
2590,TDW,0,0,0,0,0,0,0,0,12,0,0,24,14494.81,1904.5,875.4,869.1,160
2591,TDY,0,0,0,0,0,0,0,0,13,0,0,26,34053.3,4982.1,3172.3,625.9,673
2592,TE,0,0,0,0,0,0,0,0,12,0,2,24,19771.07,4763.121,517.205,2978.675,1267.24
2593,TEAR,0,0,0,0,0,0,0,0,7,0,0,13,3217.528,214.774,49.999,160.776,4
2594,TECD,0,0,0,0,0,0,0,0,9,2,2,22,83257,9432,6628,2804,0
2595,TECH,0,0,0,0,0,0,0,0,10,1,2,21,5520.512,2773.353,1500.011,1148.742,124.6
2596,TEL,0,0,0,0,0,0,0,0,7,1,4,15,130516,13054,7356,5363,335
2597,TEN,0,0,0,0,0,0,0,0,10,2,0,22,56981.04,14307.111,13211.411,1085.7,10
2598,TEP,0,0,0,0,0,0,0,0,1,0,1,2,1400,495,495,0,0
2599,TER,0,0,0,0,0,0,0,0,11,0,1,24,25919.6,4391.176,1674.395,2523.098,193.683
2600,TESO,0,0,0,0,0,0,0,0,6,4,2,16,16167.12,816.404,601.839,28.365,186.2
2601,TESS,0,0,0,0,0,0,0,0,7,0,0,14,2874.251,42.5,0,17.5,25
2602,TEX,0,0,0,0,0,0,0,0,9,3,7,21,109700,21058,11784,8691,583
2603,TFM,0,0,0,0,0,0,0,0,5,0,0,10,3381.687,3.99,0,0,3.99
2604,TFSL,0,0,0,0,0,0,0,0,8,0,0,16,6211.501,156.393,11.526,132.867,12
2605,TFX,0,0,0,0,0,0,0,0,12,0,1,24,57417.5,20814.903,12512.519,4582.193,3720.166
2606,TG,0,0,0,0,0,0,0,0,13,0,2,26,17598.41,504.525,256.119,164.607,83.799
2607,TGI,0,0,0,0,0,0,0,0,12,0,5,24,27662.43,5003.054,1623.034,3380.02,0
2608,TGTX,0,0,0,0,0,0,0,0,2,0,0,4,346.126,0,0,0,0
2609,THFF,0,0,0,0,0,0,0,0,12,0,0,24,3807.5,1356.231,826.43,107.275,422.526
2610,THG,0,0,0,0,0,0,0,0,13,0,4,26,37515.72,3783.467,1135.921,1764.7,882.846
2611,THLD,0,0,0,0,0,0,0,0,4,0,0,8,1927.225,32.437,30,0,2.437
2612,THO,0,0,0,0,0,0,0,0,12,0,3,23,21454.04,11720.418,10718.525,945.041,56.857
2613,THR,0,0,0,0,0,0,0,0,4,0,1,8,2465.59,62.811,59.161,0,3.65
2614,THS,0,0,0,0,0,0,0,0,10,0,4,20,17519.89,3416.953,878.549,2118.538,419.865
2615,TICC,0,0,0,0,0,0,0,0,12,0,0,24,9644.292,1723.836,382.961,1340.875,0
2616,TIF,0,0,0,0,0,0,0,0,12,0,0,24,30607.15,18858.07,16835.12,829.45,1171.2
2617,TILE,0,0,0,0,0,0,0,0,11,0,0,24,22617.5,1764,1517,247,0
2618,TIME,0,0,0,0,0,0,0,0,1,0,0,2,2971,434,252,182,0
2619,TINY,0,0,0,0,0,0,0,0,11,1,0,23,4472.516,628.342,451.12,159.285,17.937
2620,TISI,0,0,0,0,0,0,0,0,12,0,1,24,11956.85,745.125,251.775,477.85,15.5
2621,TITN,0,0,0,0,0,0,0,0,8,0,1,16,2813.993,292.377,146.895,143.41,2.072
2622,TIVO,0,0,0,0,0,0,0,0,12,0,0,24,13428.09,634.783,143,460.175,31.608
2623,TJX,0,0,0,0,0,0,0,0,11,0,1,24,58347,15261,8481,6015,765
2624,TK,0,0,0,0,0,0,0,0,11,0,2,21,42899.1,3376.5,1547.1,1736.7,92.7
2625,TKR,0,0,0,0,0,0,0,0,12,0,1,24,50315.7,16859.4,6625.2,7356.9,59.6
2626,TLLP,0,0,0,0,0,0,0,0,4,0,1,8,4781.344,110,0,110,0
2627,TLP,0,0,0,0,0,0,0,0,9,0,0,20,6911,429,0,429,0
2628,TMH,0,0,0,0,0,0,0,0,6,0,2,12,7737.883,3211.104,1245.095,1954.039,11.97
2629,TMHC,0,0,0,0,0,0,0,0,2,0,2,4,3463.68,2561.75,1725.836,831.913,4
2630,TMK,0,0,0,0,0,0,0,0,12,0,0,24,34015.9,2973.133,424.667,911.658,1324.808
2631,TMO,0,0,0,0,0,0,0,0,12,0,0,24,148931,63861.45,56776.7,6727.713,357
2632,TMUS,0,0,0,0,0,0,0,0,9,0,0,18,44991,4157.6,1782,1681.6,694
2633,TNAV,0,0,0,0,0,0,0,0,5,0,0,10,5084.745,378.296,223.589,130.752,23.955
2634,TNC,0,0,0,0,0,0,0,0,11,0,1,24,13699.564,4019.289,3706.806,273.9,38.583
2635,TNGO,0,0,0,0,0,0,0,0,3,0,1,6,1646.331,359.886,264.813,95.073,0
2636,TNH,0,0,0,0,0,0,0,0,11,0,3,22,2895.2,0,0,0,0
2637,TNK,0,0,0,0,0,0,0,0,8,0,1,16,3037.9,522,0,522,0
2638,TOL,0,0,0,0,0,0,0,0,12,0,0,24,12894.607,1846.973,1037.57,805.403,4
2639,TOO,0,0,0,0,0,0,0,0,10,0,1,19,8909.158,266,182,51,33
2640,TOPS,0,0,0,0,0,0,0,0,2,0,0,4,3017.36,0,0,0,0
2641,TOUR,0,0,0,0,0,0,0,0,1,1,0,2,1436.72,0,0,0,0
2642,TOWR,0,0,0,0,0,0,0,0,6,0,0,12,13267,3161,1727,1434,0
2643,TPC,0,0,0,0,0,0,0,0,12,0,3,24,29409.36,4982.096,2090.241,2891.855,0
2644,TPH,0,0,0,0,0,0,0,0,1,0,0,2,2817.61,478.425,456.8,19.625,2
2645,TPL,0,0,0,0,0,0,0,0,12,0,0,24,940.2,0,0,0,0
2646,TPRE,0,0,0,0,0,0,0,0,2,0,0,4,2974.09,124.042,72.752,47.3,3.99
2647,TPX,0,0,0,0,0,0,0,0,12,0,1,24,27690.99,14664.389,12226.181,2284.901,153.307
2648,TR,0,0,0,0,0,0,0,0,12,0,0,24,7166.131,3033.317,2558.345,127.15,347.822
2649,TRC,0,0,0,0,0,0,0,0,12,0,2,26,5311.287,1542.7,1250.883,221.097,70.72
2650,TREE,0,0,0,0,0,0,0,0,4,0,1,8,3538.78,349.29,259.1,77.79,12.4
2651,TREX,0,0,0,0,0,0,0,0,11,3,2,24,11197.516,4202.401,3558.309,240.064,404.028
2652,TRGP,0,0,0,0,0,0,0,0,4,2,2,10,20500,1600,1600,0,0
2653,TRK,0,0,0,0,0,0,0,0,11,1,0,23,8598,1049,572,201,276
2654,TRMB,0,0,0,0,0,0,0,0,12,0,5,24,39751.19,11303.987,10478.511,647.128,178.363
2655,TRMK,0,0,0,0,0,0,0,0,12,0,0,24,9265.848,1478.775,13.818,1464.957,0
2656,TRN,0,0,0,0,0,0,0,0,12,0,1,24,33336.25,6593.606,4594.631,1553.94,445.035
2657,TRNO,0,0,0,0,0,0,0,0,6,0,0,12,3758.23,185.45,180,0,5.45
2658,TROV,0,0,0,0,0,0,0,0,3,0,1,6,755.841,70.966,62.478,0,8.488
2659,TROW,0,0,0,0,0,0,0,0,12,0,0,24,14156.64,9877.38,7676.081,1109.58,1091.716
2660,TROX,0,0,0,0,0,0,0,0,2,1,1,5,23668.23,1889.315,1492.708,392.653,3.954
2661,TRQ,0,0,0,0,0,0,0,0,11,0,0,21,13308.937,10365.464,1292.63,7922.698,1150.13
2662,TRR,0,0,0,0,0,0,0,0,6,4,3,18,20874.32,965.07,22.6,939.47,3
2663,TRS,0,0,0,0,0,0,0,0,9,0,2,18,16393.6,2865.3,219,2646.3,0
2664,TRST,0,0,0,0,0,0,0,0,11,0,0,24,4237.5,2403.31,1463.546,421.75,518.014
2665,TRV,0,0,0,0,0,0,0,0,12,0,3,24,112030.39,14770.45,5316.374,9363.29,90.8
2666,TSBK,0,0,0,0,0,0,0,0,5,0,0,10,1284.015,175.422,74.172,101.25,0
2667,TSCO,0,0,0,0,0,0,0,0,9,1,1,23,11081.549,1060.543,775.294,141.549,143.7
2668,TSEM,0,0,0,0,0,0,0,0,9,0,2,18,4835,1398,558,840,0
2669,TSL,0,0,0,0,0,0,0,0,8,1,1,17,11158.682,3650.197,801.194,2247.612,601.391
2670,TSLA,0,0,0,0,0,0,0,0,4,1,1,9,12077,920,834,76,10
2671,TSN,0,0,0,0,0,0,0,0,12,0,3,23,56614.51,9744.544,7091.481,2022.232,630.824
2672,TSO,0,0,0,0,0,0,0,0,12,0,2,24,42182.81,3061.806,836.447,1967.014,258.345
2673,TSRA,0,0,0,0,0,0,0,0,12,0,1,24,12377.246,1086.443,369.09,528.046,189.307
2674,TSRO,0,0,0,0,0,0,0,0,1,0,1,2,1050,97,95,0,2
2675,TSS,0,0,0,0,0,0,0,0,12,0,1,24,22446.54,23692.29,3074.033,20618.26,0
2676,TST,0,0,0,0,0,0,0,0,10,1,2,20,4061.315,1610.192,317.782,1206.679,85.731
2677,TTC,0,0,0,0,0,0,0,0,11,0,1,22,15159.03,1942.728,1106.262,836.466,0
2678,TTEK,0,0,0,0,0,0,0,0,11,1,0,22,30068.42,4880.044,4066.472,786.572,27
2679,TTGT,0,0,0,0,0,0,0,0,4,5,0,12,4787.486,264.5,264.5,0,0
2680,TTHI,0,0,0,0,0,0,0,0,5,0,0,10,1660.349,940.902,495.793,205.317,239.792
2681,TTI,0,0,0,0,0,0,0,0,12,0,2,24,23997.87,1736.705,609.506,1018.705,108.494
2682,TTMI,0,0,0,0,0,0,0,0,12,0,3,24,26994.57,2204.318,1034.9,1119.318,50.1
2683,TTPH,0,0,0,0,0,0,0,0,1,0,0,2,746.179,190.755,188.755,0,2
2684,TTS,0,0,0,0,0,0,0,0,2,1,2,5,1661.532,39.732,5.132,34.6,0
2685,TTWO,0,0,0,0,0,0,0,0,11,1,1,23,41382.75,6416.328,5935.128,481.2,0
2686,TUES,0,0,0,0,0,0,0,0,12,0,0,24,7049.17,447.335,310.036,116.606,20.693
2687,TUMI,0,0,0,0,0,0,0,0,3,0,0,6,3191.973,924.2,719.2,205,0
2688,TUP,0,0,0,0,0,0,0,0,13,0,0,26,60447,34719.01,33007.41,1392.524,319.085
2689,TW,0,0,0,0,0,0,0,0,6,0,3,12,32039.61,5691.12,421.956,5217.599,51.552
2690,TWER,0,0,0,0,0,0,0,0,5,0,0,10,993.276,0,0,0,0
2691,TWI,0,0,0,0,0,0,0,0,10,4,5,26,16264.71,7764.621,1823,3844.607,567.918
2692,TWIN,0,0,0,0,0,0,0,0,7,0,0,20,8735.25,3040.9,2426.8,554.1,60
2693,TWMC,0,0,0,0,0,0,0,0,9,0,0,18,5780.4,637.1,263,374.1,0
2694,TWO,0,0,0,0,0,0,0,0,7,0,1,14,4923.6,2461.716,1053.596,1406.125,1.995
2695,TXN,0,0,0,0,0,0,0,0,12,0,1,24,92571,28929,17167,10452,1310
2696,TXRH,0,0,0,0,0,0,0,0,11,0,0,22,6212,259.361,123.715,85.28,50.366
2697,TYC,0,0,0,0,0,0,0,0,40,8,12,84,2071200,597600,215600,362400,19600
2698,TYL,0,0,0,0,0,0,0,0,12,0,1,24,12991,1482.5,412.5,887,183
2699,TYPE,0,0,0,0,0,0,0,0,8,0,1,16,9567,699,296,367,36
2700,TZOO,0,0,0,0,0,0,0,0,11,0,1,22,10395.238,20.692,20.692,0,0
2701,UAL,0,0,0,0,0,0,0,0,11,1,3,23,43944.3,19542.61,10946.166,6652.569,1943.886
2702,UAM,0,0,0,0,0,0,0,0,6,0,1,14,26589.39,4879.919,1710.103,2148.052,1021.759
2703,UAN,0,0,0,0,0,0,0,0,4,0,0,8,2364,30,30,0,0
2704,UBA,0,0,0,0,0,0,0,0,11,0,0,22,3669,437.675,197.215,240.46,0
2705,UBFO,0,0,0,0,0,0,0,0,5,0,1,10,1218.406,155.704,140.204,0,15.5
2706,UBNK,0,0,0,0,0,0,0,0,84,0,4,168,30755.52,9237.56,3149.72,673.6,5358
2707,UBSH,0,0,0,0,0,0,0,0,12,0,0,24,3408.385,674.292,267.704,406.588,0
2708,UBSI,0,0,0,0,0,0,0,0,12,0,0,24,9142.297,3944.003,1861.828,2079.275,2.9
2709,UCBI,0,0,0,0,0,0,0,0,12,0,1,23,8050.26,1063,226,715,10
2710,UCFC,0,0,0,0,0,0,0,0,11,0,0,24,4265.385,1190.218,686.635,423.72,79.863
2711,UCTT,0,0,0,0,0,0,0,0,8,1,3,17,12114.049,345.278,345.278,0,0
2712,UDR,0,0,0,0,0,0,0,0,12,0,0,24,17968.06,2485.331,2318.631,166.7,0
2713,UE,0,0,0,0,0,0,0,0,1,0,0,2,775,447.05,248.05,199,0
2714,UEIC,0,0,0,0,0,0,0,0,12,0,1,24,13665.741,1050.227,869.236,126.518,54.473
2715,UEPS,0,0,0,0,0,0,0,0,11,0,4,22,17221,820,187,0,633
2716,UFCS,0,0,0,0,0,0,0,0,12,0,1,24,13701.75,1461.383,415.455,989.54,3.388
2717,UFI,0,0,0,0,0,0,0,0,10,0,0,22,10760.524,2248.715,2119.781,98,30.934
2718,UFPI,0,0,0,0,0,0,0,0,12,0,0,24,5778.65,2176.587,2085.337,91.25,0
2719,UFPT,0,0,0,0,0,0,0,0,5,0,0,10,1343,0,0,0,0
2720,UFS,0,0,0,0,0,0,0,0,9,0,2,18,24181.33,6567.954,4665.722,1635.192,267.045
2721,UGI,0,0,0,0,0,0,0,0,10,1,1,21,49855,7900.876,6695.625,532.932,672.319
2722,UHAL,0,0,0,0,0,0,0,0,13,0,0,26,38053,1080,375,705,0
2723,UHS,0,0,0,0,0,0,0,0,12,0,4,24,26750.99,5995.313,4666.166,616.774,712.373
2724,UHT,0,0,0,0,0,0,0,0,12,0,0,24,5602.626,2584.341,2584.341,0,0
2725,UIHC,0,0,0,0,0,0,0,0,4,0,0,8,1410.25,60.3,60.3,0,0
2726,UIS,0,0,0,0,0,0,0,0,11,1,0,23,106500,24700,5500,19000,200
2727,ULBI,0,0,0,0,0,0,0,0,8,1,2,16,3217.644,923.808,113.508,734,76.3
2728,ULTA,0,0,0,0,0,0,0,0,8,0,0,16,6437.474,517.185,498,3.74,15.445
2729,ULTI,0,0,0,0,0,0,0,0,12,0,0,24,5656.893,2678.426,0,2669.426,9
2730,UMBF,0,0,0,0,0,0,0,0,12,0,1,24,9953.68,800.689,46.004,651.635,103.05
2731,UMH,0,0,0,0,0,0,0,0,11,1,0,23,1695.7,816.647,575.989,240.658,0
2732,UMPQ,0,0,0,0,0,0,0,0,12,0,0,24,9808,750,158,391,201
2733,UNB,0,0,0,0,0,0,0,0,2,0,0,4,364.373,64.566,35.565,29.001,0
2734,UNF,0,0,0,0,0,0,0,0,10,0,0,22,12387.576,1923.231,1793.594,87.9,41.737
2735,UNFI,0,0,0,0,0,0,0,0,12,2,5,26,15310.123,2549.276,1256.432,936.794,356.05
2736,UNIS,0,0,0,0,0,0,0,0,5,0,0,10,2325.644,800.372,291.872,508.5,0
2737,UNM,0,0,0,0,0,0,0,0,12,0,1,24,92544.12,8241.994,1079.275,7043.714,119.006
2738,UNT,0,0,0,0,0,0,0,0,12,0,0,24,7615.725,1964.392,340.212,1624.18,0
2739,UNTD,0,0,0,0,0,0,0,0,14,2,6,30,33924.32,9979.936,1080.704,8645,254.232
2740,UNXL,0,0,0,0,0,0,0,0,5,0,0,10,607.3,35.64,35.64,0,0
2741,UPS,0,0,0,0,0,0,0,0,12,0,1,24,155968,27226.24,18177.88,9048.361,0
2742,URBN,0,0,0,0,0,0,0,0,12,0,0,24,10008.347,356.131,224.023,71.608,60.5
2743,URI,0,0,0,0,0,0,0,0,10,2,0,22,50814.71,4989.625,1636.78,2880.8,472.045
2744,URRE,0,0,0,0,0,0,0,0,6,3,2,15,1613.207,166.661,1.779,164.882,0
2745,USAK,0,0,0,0,0,0,0,0,9,0,0,18,3032.035,76.444,28.944,0,47.5
2746,USAP,0,0,0,0,0,0,0,0,9,0,0,18,3453.561,630.374,255.453,373.077,1.844
2747,USB,0,0,0,0,0,0,0,0,11,0,0,24,97800,126200,95700,27000,3500
2748,USBI,0,0,0,0,0,0,0,0,7,3,0,17,2277.668,355.452,148.27,207.182,0
2749,USCR,0,0,0,0,0,0,0,0,10,2,3,22,7828.455,266.562,3.68,172.5,90.382
2750,USEG,0,0,0,0,0,0,0,0,8,0,0,16,1728.2,694.9,159.5,120.3,415.1
2751,USG,0,0,0,0,0,0,0,0,12,0,3,24,26114,8621,3314,4735,572
2752,USLM,0,0,0,0,0,0,0,0,7,0,0,14,2284.889,116.717,0,116.717,0
2753,USM,0,0,0,0,0,0,0,0,10,3,3,22,26744.13,5736.238,0,2094.27,3641.959
2754,USNA,0,0,0,0,0,0,0,0,11,0,2,24,11993.055,2845.205,1874.163,854.185,116.853
2755,USPH,0,0,0,0,0,0,0,0,13,0,2,26,5593.198,10.5,0,10.5,0
2756,UTEK,0,0,0,0,0,0,0,0,12,0,1,24,17623.271,145.727,45.727,100,0
2757,UTHR,0,0,0,0,0,0,0,0,12,0,0,24,9098.202,7355.561,5790.968,1163.352,401.238
2758,UTI,0,0,0,0,0,0,0,0,11,0,0,22,10512.532,345.939,271.625,0,74.314
2759,UTL,0,0,0,0,0,0,0,0,15,0,4,24,5577.047,1047.436,247.61,799.826,0
2760,UTMD,0,0,0,0,0,0,0,0,12,0,0,24,1068.513,344.295,331.587,12.708,0
2761,UTSI,0,0,0,0,0,0,0,0,1,9,1,12,70515.66,8657.12,4587.64,4038.475,31
2762,UTX,0,0,0,0,0,0,0,0,12,0,0,24,397194,237842,153098,74967,9777
2763,UVE,0,0,0,0,0,0,0,0,8,0,1,16,4797.7,485.294,398.3,86.994,0
2764,UVSP,0,0,0,0,0,0,0,0,12,0,0,24,6321.953,2053.959,988.04,1065.919,0
2765,UVV,0,0,0,0,0,0,0,0,12,0,0,24,35010.33,3979.674,2400.486,1427.751,151.437
2766,V,0,0,0,0,0,0,0,0,8,0,0,16,52580,14267,1601,12506,160
2767,VA,0,0,0,0,0,0,0,0,1,0,0,2,2317.88,254.051,252.056,0,1.995
2768,VAC,0,0,0,0,0,0,0,0,4,0,2,8,11611.27,894.119,203.843,607.925,82.351
2769,VAL,0,0,0,0,0,0,0,0,11,0,0,22,30159.44,4329.46,4023.619,305.84,0
2770,VAR,0,0,0,0,0,0,0,0,11,0,0,22,34358.15,12753.707,7871.165,4628.938,253.588
2771,VASC,0,0,0,0,0,0,0,0,12,0,0,24,1855.354,77.525,65.025,12.5,0
2772,VC,0,0,0,0,0,0,0,0,10,3,3,23,110909,35139,26850,6321,1968
2773,VDSI,0,0,0,0,0,0,0,0,11,0,1,22,7644.813,305.5,77.932,173.568,54
2774,VECO,0,0,0,0,0,0,0,0,11,1,4,23,20146.192,4197.569,3140.833,1056.738,0
2775,VEEV,0,0,0,0,0,0,0,0,1,1,0,3,3110.33,319.733,164.733,155,0
2776,VFC,0,0,0,0,0,0,0,0,12,0,0,24,58539,26602,22030,3112,1460
2777,VG,0,0,0,0,0,0,0,0,9,0,4,18,11712.12,1908.55,1024.913,671.463,212.174
2778,VGR,0,0,0,0,0,0,0,0,11,2,1,23,28712.09,461.068,393.442,0,67.626
2779,VHI,0,0,0,0,0,0,0,0,11,0,4,21,52316.53,2279.594,1097.084,1159.842,22.668
2780,VICL,0,0,0,0,0,0,0,0,12,0,0,24,6357.767,132.415,92.5,16,23.915
2781,VICR,0,0,0,0,0,0,0,0,10,2,1,22,11589,2336,2144,192,0
2782,VIRC,0,0,0,0,0,0,0,0,6,0,0,12,3227.229,433.815,180.315,253.5,0
2783,VISN,0,0,0,0,0,0,0,0,5,0,0,10,5070,650,0,0,650
2784,VIVO,0,0,0,0,0,0,0,0,11,0,0,22,4115.034,2137.551,1380.866,672.106,84.579
2785,VLGEA,0,0,0,0,0,0,0,0,9,0,0,18,4951,632,584,48,0
2786,VLO,0,0,0,0,0,0,0,0,12,0,0,24,83470.92,3784.658,846.603,1982.38,306.175
2787,VLP,0,0,0,0,0,0,0,0,2,0,0,4,2165,0,0,0,0
2788,VLY,0,0,0,0,0,0,0,0,12,0,0,24,10065.95,2155.31,470.885,1471.113,213.312
2789,VMC,0,0,0,0,0,0,0,0,9,0,7,18,32080.91,4089.136,1344.375,2720.592,24.174
2790,VMI,0,0,0,0,0,0,0,0,12,0,1,24,18612.647,5403.633,3472.157,1929.481,2
2791,VMW,0,0,0,0,0,0,0,0,9,0,0,18,46050.49,26070.098,3968.703,21718.607,382.797
2792,VNDA,0,0,0,0,0,0,0,0,9,0,1,18,3994.505,459.634,332.425,100.209,27
2793,VNO,0,0,0,0,0,0,0,0,13,0,0,25,53982,44284,9927,34281,76
2794,VNR,0,0,0,0,0,0,0,0,8,0,3,16,3823.934,222.685,0,222.685,0
2795,VNTV,0,0,0,0,0,0,0,0,3,0,1,6,5773.41,1102.17,263.7,832.07,6.4
2796,VOXX,0,0,0,0,0,0,0,0,9,1,2,23,25866,4674,2134,2540,0
2797,VOYA,0,0,0,0,0,0,0,0,2,0,0,4,31400,4800,900,3900,0
2798,VPG,0,0,0,0,0,0,0,0,4,1,2,9,8588,833,815,8,10
2799,VR,0,0,0,0,0,0,0,0,10,0,5,20,49879.76,13416.28,2235.882,4750.44,6429.958
2800,VRA,0,0,0,0,0,0,0,0,4,0,2,10,3114.525,202.535,136.995,46.24,19.3
2801,VRML,0,0,0,0,0,0,0,0,2,0,1,4,1998.3,324.619,205,57,62.619
2802,VRNT,0,0,0,0,0,0,0,0,7,3,2,17,96520,2665,2282,180,203
2803,VRSK,0,0,0,0,0,0,0,0,6,0,1,12,11271,5982,3392,2548,42
2804,VRTB,0,0,0,0,0,0,0,0,3,1,0,7,1455,0,0,0,0
2805,VRTS,0,0,0,0,0,0,0,0,8,2,1,18,8726.765,1269.002,25,1155.43,88.572
2806,VRTU,0,0,0,0,0,0,0,0,8,0,2,16,9013.52,1809.751,107.815,674.942,1026.994
2807,VRTV,0,0,0,0,0,0,0,0,1,0,0,2,4764.4,1460.85,52.525,1408.32,0
2808,VRTX,0,0,0,0,0,0,0,0,12,0,1,24,13647.138,10156.878,7749.913,2280.808,126.149
2809,VRX,0,0,0,0,0,0,0,0,9,1,2,19,72867,19572,14923,4447,202
2810,VSAT,0,0,0,0,0,0,0,0,12,0,1,24,18175.77,1361.813,517.832,539.374,304.607
2811,VSEC,0,0,0,0,0,0,0,0,9,0,1,18,9574.819,1515.025,1082.881,420.274,11.87
2812,VSH,0,0,0,0,0,0,0,0,11,2,0,23,67600,19400,12400,5700,1300
2813,VSI,0,0,0,0,0,0,0,0,6,0,2,12,5125.8,1496.26,462.51,0,1033.75
2814,VSTO,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0
2815,VTR,0,0,0,0,0,0,0,0,15,0,0,30,22127.56,5054.929,4335.746,702.8,16.383
2816,VVC,0,0,0,0,0,0,0,0,12,0,0,24,16699.76,5332.146,1568.755,3763.391,0
2817,VVI,0,0,0,0,0,0,0,0,12,0,3,24,23237.97,4965.382,2232.103,2733.279,0
2818,VVUS,0,0,0,0,0,0,0,0,12,0,1,24,4578.046,338.973,0,79.388,259.585
2819,VWR,0,0,0,0,0,0,0,0,2,0,0,4,6833,292,184,18,90
2820,W,0,0,0,0,0,0,0,0,1,0,0,2,2116.02,180.495,178.5,0,1.995
2821,WAB,0,0,0,0,0,0,0,0,12,0,0,24,22292.98,4714.678,4022.713,357.493,334.472
2822,WABC,0,0,0,0,0,0,0,0,12,0,0,24,8950.9,71.925,38.05,33.875,0
2823,WAC,0,0,0,0,0,0,0,0,9,1,3,19,34595.162,2015.893,491.108,1512.2,12.585
2824,WAFD,0,0,0,0,0,0,0,0,11,0,0,22,6882.723,16.94,0,16.94,0
2825,WAGE,0,0,0,0,0,0,0,0,3,0,0,6,6049.68,349.423,0,349.423,0
2826,WAIR,0,0,0,0,0,0,0,0,2,2,1,6,9390.18,6744.22,5379.01,667,698.209
2827,WAL,0,0,0,0,0,0,0,0,9,0,1,20,8500,1737,462,332,943
2828,WAT,0,0,0,0,0,0,0,0,12,0,0,24,41576.68,9812.912,8957.736,847.672,7.5
2829,WBC,0,0,0,0,0,0,0,0,7,1,1,17,24374,5093,4496,588,9
2830,WBMD,0,0,0,0,0,0,0,0,11,0,3,21,11045.256,2374.301,1009.825,1349.22,15.256
